Nombre de bornes disponibles;Nombre vélo en PARK+;Nombres de bornes en station;PARK + activation;densityLevel;Achat possible en station (CB);Description station;maxBikeOverflow;Etat du Totem;nbFreeDock;Nombre de vélo mécanique;PARK +;nbDock;Nombre vélo électrique;Nombre vélo en PARK+;Code de la station;Nom de la station;Etat des stations;Type de stations;geo;duedate
2;0;19;no;1;yes;"{""code"": ""1015"", ""name"": ""Place André Malraux"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1552172400, ""gps"": {""latitude"": 48.86392515872666, ""longitude"": 2.3356226831674576}}";0;yes;0;17;no;0;0;0;1015;Place André Malraux;Operative;yes;48.8639251587, 2.33562268317;2019-03-09
15;0;23;no;1;no;"{""code"": ""21011"", ""name"": ""Silly - Louis Blériot"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1552981500, ""gps"": {""latitude"": 48.83219045374266, ""longitude"": 2.2340199351310734}}";0;yes;0;1;no;0;2;0;21011;Silly - Louis Blériot;Operative;yes;48.8321904537, 2.23401993513;2019-03-19
21;0;22;no;1;yes;"{""code"": ""20140"", ""name"": ""Paganini - Davout"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1550138400, ""gps"": {""latitude"": 48.85135, ""longitude"": 2.412021}}";0;yes;0;0;no;0;1;0;20140;Paganini - Davout;Operative;yes;48.85135, 2.412021;2019-02-14
20;0;37;no;1;yes;"{""code"": ""42022"", ""name"": ""Gare RER - Maurice Grandcoing"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1555160486, ""gps"": {""latitude"": 48.813881, ""longitude"": 2.392429}}";0;yes;0;10;no;0;7;0;42022;Gare RER - Maurice Grandcoing;Operative;yes;48.813881, 2.392429;2019-04-13
28;0;33;no;1;yes;"{""code"": ""13024"", ""name"": ""Bobillot - Tolbiac"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1519858800, ""gps"": {""latitude"": 48.8255961335041, ""longitude"": 2.350204177200794}}";33;yes;0;3;no;0;2;0;13024;Bobillot - Tolbiac;Operative;yes;48.8255961335, 2.3502041772;2018-02-28
17;0;25;no;1;no;"{""code"": ""21022"", ""name"": ""Dôme - République"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1551764400, ""gps"": {""latitude"": 48.832681, ""longitude"": 2.250257}}";0;yes;0;8;no;0;0;0;21022;Dôme - République;Operative;yes;48.832681, 2.250257;2019-03-05
14;0;35;no;1;yes;"{""code"": ""13015"", ""name"": ""Chevaleret - Louise Weiss"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1523523600, ""gps"": {""latitude"": 48.83258651335057, ""longitude"": 2.371211388119954}}";35;yes;0;3;no;0;18;0;13015;Chevaleret - Louise Weiss;Operative;yes;48.8325865134, 2.37121138812;2018-04-12
17;0;23;no;1;yes;"{""code"": ""15024"", ""name"": ""Suffren - La Motte-Piquet"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1545004800, ""gps"": {""latitude"": 48.85088123091874, ""longitude"": 2.301219999790192}}";23;yes;0;4;no;0;0;0;15024;Suffren - La Motte-Piquet;Operative;yes;48.8508812309, 2.30121999979;2018-12-17
10;1;25;no;0;yes;"{""code"": ""23041"", ""name"": ""Général Leclerc - Bièvre"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1539702240, ""gps"": {""latitude"": 48.782414428747316, ""longitude"": 2.3166695237159733}}";25;yes;0;9;no;0;6;1;23041;Général Leclerc - Bièvre;Operative;yes;48.7824144287, 2.31666952372;2018-10-16
36;0;41;no;1;no;"{""code"": ""13006"", ""name"": ""Duméril - Jeanne d'Arc"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1558238400, ""gps"": {""latitude"": 48.83815160808658, ""longitude"": 2.357108449556404}}";37;yes;0;4;no;0;1;0;13006;Duméril - Jeanne d'Arc;Operative;yes;48.8381516081, 2.35710844956;2019-05-19
19;0;20;no;0;yes;"{""code"": ""48006"", ""name"": ""Maxime Gorki - Paul Vaillant-Couturier"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1549321200, ""gps"": {""latitude"": 48.79673508795443, ""longitude"": 2.3683342337608337}}";0;yes;0;0;no;0;1;0;48006;Maxime Gorki - Paul Vaillant-Couturier;Operative;yes;48.796735088, 2.36833423376;2019-02-04
1;0;3;no;1;yes;"{""code"": ""15012"", ""name"": ""Cambronne - Mademoiselle"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1522447200, ""gps"": {""latitude"": 48.843277330035214, ""longitude"": 2.30230766886348}}";67;yes;56;8;no;64;1;0;15012;Cambronne - Mademoiselle;Operative;yes;48.84327733, 2.30230766886;2018-03-30
21;0;29;no;1;no;"{""code"": ""18010"", ""name"": ""Riquet - Marx Dormoy"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1555711200, ""gps"": {""latitude"": 48.89021003702031, ""longitude"": 2.3601756244897842}}";29;yes;0;1;no;0;7;0;18010;Riquet - Marx Dormoy;Operative;yes;48.890210037, 2.36017562449;2019-04-19
1;0;1;no;1;yes;"{""code"": ""8040"", ""name"": ""Pierre Charron - Champs-Elysées"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1557612039, ""gps"": {""latitude"": 48.870103359864174, ""longitude"": 2.3043501377105713}}";32;yes;14;13;no;31;3;0;8040;Pierre Charron - Champs-Elysées;Operative;yes;48.8701033599, 2.30435013771;2019-05-11
0;0;0;no;1;yes;"{""code"": ""16025"", ""name"": ""Jean de la Fontaine - Boulainvilliers"", ""state"": ""Operative"", ""type"": ""no"", ""dueDate"": 1540936740, ""gps"": {""latitude"": 48.85264791461651, ""longitude"": 2.2758664190769196}}";1;yes;61;6;no;69;2;0;16025;Jean de la Fontaine - Boulainvilliers;Operative;no;48.8526479146, 2.27586641908;2018-10-30
20;0;29;no;1;yes;"{""code"": ""12102"", ""name"": ""Bercy - Traversiére"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1545004800, ""gps"": {""latitude"": 48.84619264257384, ""longitude"": 2.3703800886869435}}";31;yes;1;4;no;1;2;0;12102;Bercy - Traversiére;Operative;yes;48.8461926426, 2.37038008869;2018-12-17
12;0;17;no;1;no;"{""code"": ""20012"", ""name"": ""Buzenval - Vignoles"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1517871613, ""gps"": {""latitude"": 48.85385817168762, ""longitude"": 2.400004081428051}}";17;yes;0;0;no;0;4;0;20012;Buzenval - Vignoles;Operative;yes;48.8538581717, 2.40000408143;2018-02-05
47;0;48;no;1;yes;"{""code"": ""14035"", ""name"": ""Maine - Jean Zay  "", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1522447200, ""gps"": {""latitude"": 48.837925263897674, ""longitude"": 2.3225428909063344}}";50;yes;2;0;no;2;1;0;14035;Maine - Jean Zay;Operative;yes;48.8379252639, 2.32254289091;2018-03-30
23;0;28;no;1;no;"{""code"": ""31701"", ""name"": ""Mairie de Bagnolet"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1555365600, ""gps"": {""latitude"": 48.868421318555306, ""longitude"": 2.417958788573742}}";28;yes;0;1;no;0;0;0;31701;Mairie de Bagnolet;Operative;yes;48.8684213186, 2.41795878857;2019-04-15
15;0;17;no;1;no;"{""code"": ""19102"", ""name"": ""Rampal - Belleville"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1556748043, ""gps"": {""latitude"": 48.87302160155955, ""longitude"": 2.379910983145237}}";17;yes;0;0;no;0;1;0;19102;Rampal - Belleville;Operative;yes;48.8730216016, 2.37991098315;2019-05-01
0;0;0;no;1;no;"{""code"": ""21027"", ""name"": ""Fief - République"", ""state"": ""Work in progress"", ""type"": ""no"", ""dueDate"": 1567256777, ""gps"": {""latitude"": 48.83173139338226, ""longitude"": 2.255681455135346}}";0;no;1;0;no;1;0;0;21027;Fief - République;Work in progress;no;48.8317313934, 2.25568145514;2019-08-31
15;0;18;no;1;no;"{""code"": ""20005"", ""name"": ""Reynaldo Hahn - Lagny"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1517356800, ""gps"": {""latitude"": 48.849266043601794, ""longitude"": 2.412330328844772}}";19;yes;0;2;no;1;1;0;20005;Reynaldo Hahn - Lagny;Operative;yes;48.8492660436, 2.41233032884;2018-01-31
1;0;1;no;1;no;"{""code"": ""8003"", ""name"": ""Galilée - Vernet"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1557612000, ""gps"": {""latitude"": 48.87171587869726, ""longitude"": 2.2985444962978363}}";17;yes;9;0;no;16;1;0;8003;Galilée - Vernet;Operative;yes;48.8717158787, 2.2985444963;2019-05-11
0;0;0;no;1;no;"{""code"": ""16033"", ""name"": ""Marché d'Auteuil"", ""state"": ""Operative"", ""type"": ""no"", ""dueDate"": 1521720000, ""gps"": {""latitude"": 48.84842761367387, ""longitude"": 2.265253821160005}}";32;yes;27;4;no;32;1;0;16033;Marché d'Auteuil;Operative;no;48.8484276137, 2.26525382116;2018-03-22
44;0;46;no;1;no;"{""code"": ""6004"", ""name"": ""Regard - Rennes"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1547938851, ""gps"": {""latitude"": 48.847385404955965, ""longitude"": 2.3268555477261543}}";46;yes;0;1;no;0;0;0;6004;Regard - Rennes;Operative;yes;48.847385405, 2.32685554773;2019-01-19
46;0;48;no;1;no;"{""code"": ""11016"", ""name"": ""Philippe-Auguste"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1519858800, ""gps"": {""latitude"": 48.851853488264595, ""longitude"": 2.393294535577297}}";48;yes;0;1;no;0;1;0;11016;Philippe-Auguste;Operative;yes;48.8518534883, 2.39329453558;2018-02-28
65;0;66;no;1;yes;"{""code"": ""12040"", ""name"": ""Porte de Charenton"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1523743200, ""gps"": {""latitude"": 48.83124010585643, ""longitude"": 2.3989107459783554}}";67;yes;1;1;no;1;0;0;12040;Porte de Charenton;Operative;yes;48.8312401059, 2.39891074598;2018-04-14
1;0;1;no;1;no;"{""code"": ""5105"", ""name"": ""Geoffroy-Saint-Hilaire - Saint-Marcel"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1558238400, ""gps"": {""latitude"": 48.83907826424974, ""longitude"": 2.356877340669728}}";17;yes;13;1;no;17;3;0;5105;Geoffroy-Saint-Hilaire - Saint-Marcel;Operative;yes;48.8390782642, 2.35687734067;2019-05-19
19;0;20;no;1;no;"{""code"": ""20011"", ""name"": ""Pyrénées - Dagorno"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1517871620, ""gps"": {""latitude"": 48.855425770695085, ""longitude"": 2.4051643162965775}}";20;yes;0;1;no;0;0;0;20011;Pyrénées - Dagorno;Operative;yes;48.8554257707, 2.4051643163;2018-02-05
0;0;0;no;0;no;"{""code"": ""22007"", ""name"": ""Commandant Charcot - Bretteville"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1522447200, ""gps"": {""latitude"": 48.87530570765423, ""longitude"": 2.2558460757136345}}";36;yes;29;5;no;36;2;0;22007;Commandant Charcot - Bretteville;Operative;yes;48.8753057077, 2.25584607571;2018-03-30
30;0;33;no;1;no;"{""code"": ""16104"", ""name"": ""Paul Valery - Victor Hugo"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1559713200, ""gps"": {""latitude"": 48.87137406080164, ""longitude"": 2.2887128591537476}}";41;yes;1;0;no;2;4;0;16104;Paul Valery - Victor Hugo;Operative;yes;48.8713740608, 2.28871285915;2019-06-05
0;0;0;no;1;yes;"{""code"": ""13005"", ""name"": ""Cordelières - Arago"", ""state"": ""Operative"", ""type"": ""no"", ""dueDate"": 1521154800, ""gps"": {""latitude"": 48.83548071896613, ""longitude"": 2.348572461702221}}";46;yes;43;2;no;46;1;0;13005;Cordelières - Arago;Operative;no;48.835480719, 2.3485724617;2018-03-15
0;0;0;no;1;no;"{""code"": ""1007"", ""name"": ""Turbigo - Française"", ""state"": ""Operative"", ""type"": ""no"", ""dueDate"": 1521068417, ""gps"": {""latitude"": 48.86358858111446, ""longitude"": 2.3477794602513313}}";16;yes;11;5;no;16;0;0;1007;Turbigo - Française;Operative;no;48.8635885811, 2.34777946025;2018-03-14
17;0;24;no;0;no;"{""code"": ""41405"", ""name"": ""Place de l'Europe"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1545918917, ""gps"": {""latitude"": 48.78913702405837, ""longitude"": 2.4284800887107854}}";0;yes;0;5;no;0;2;0;41405;Place de l'Europe;Operative;yes;48.7891370241, 2.42848008871;2018-12-27
17;1;22;no;1;no;"{""code"": ""19010"", ""name"": ""Emile Reynaud - Porte de la Villette "", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1517266835, ""gps"": {""latitude"": 48.90098953630053, ""longitude"": 2.3887022584676743}}";24;yes;0;4;no;0;0;1;19010;Emile Reynaud - Porte de la Villette;Operative;yes;48.9009895363, 2.38870225847;2018-01-29
0;0;0;no;1;no;"{""code"": ""12112"", ""name"": ""Charenton - Jardiniers"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1555624800, ""gps"": {""latitude"": 48.833821772922654, ""longitude"": 2.394692664106047}}";0;yes;22;10;no;32;0;0;12112;Charenton - Jardiniers;Operative;yes;48.8338217729, 2.39469266411;2019-04-18
42;0;42;no;1;no;"{""code"": ""13123"", ""name"": ""Bibliothèque Nationale de France"", ""state"": ""Work in progress"", ""type"": ""yes"", ""dueDate"": 1567260501, ""gps"": {""latitude"": 48.835180643511386, ""longitude"": 2.3759040981531143}}";0;yes;0;0;no;0;0;0;13123;Bibliothèque Nationale de France;Work in progress;yes;48.8351806435, 2.37590409815;2019-08-31
20;0;25;no;1;yes;"{""code"": ""4103"", ""name"": ""Archives - Rivoli"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1547384400, ""gps"": {""latitude"": 48.857346707443455, ""longitude"": 2.3539767041802406}}";1;yes;0;4;no;0;0;0;4103;Archives - Rivoli;Operative;yes;48.8573467074, 2.35397670418;2019-01-13
22;0;23;no;1;no;"{""code"": ""20029"", ""name"": ""Frères Flavien - Porte des Lilas"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1517356800, ""gps"": {""latitude"": 48.8780992764359, ""longitude"": 2.41104629853209}}";23;yes;0;0;no;0;1;0;20029;Frères Flavien - Porte des Lilas;Operative;yes;48.8780992764, 2.41104629853;2018-01-31
21;0;37;no;1;yes;"{""code"": ""1102"", ""name"": ""Française - Etienne Marcel"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1543615140, ""gps"": {""latitude"": 48.864053304653766, ""longitude"": 2.347587011754513}}";0;yes;0;14;no;0;2;0;1102;Française - Etienne Marcel;Operative;yes;48.8640533047, 2.34758701175;2018-11-30
22;0;22;no;0;no;"{""code"": ""21506"", ""name"": ""Maurice Payret-Dortail"", ""state"": ""Work in progress"", ""type"": ""yes"", ""dueDate"": 1567239473, ""gps"": {""latitude"": 48.87811957063342, ""longitude"": 2.2233625128865246}}";0;yes;0;0;no;0;0;0;21506;Maurice Payret-Dortail;Work in progress;yes;48.8781195706, 2.22336251289;2019-08-31
0;0;1;no;1;yes;"{""code"": ""2002"", ""name"": ""Etienne Marcel - Montorgueil"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1519858800, ""gps"": {""latitude"": 48.86450567259199, ""longitude"": 2.3461959511041637}}";27;yes;22;4;no;27;2;0;2002;Etienne Marcel - Montorgueil;Operative;yes;48.8645056726, 2.3461959511;2018-02-28
31;0;44;no;1;yes;"{""code"": ""2021"", ""name"": ""Cléry - Montmartre"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1518390043, ""gps"": {""latitude"": 48.867458, ""longitude"": 2.3445211}}";44;yes;0;9;no;0;3;0;2021;Cléry - Montmartre;Operative;yes;48.867458, 2.3445211;2018-02-11
1;0;16;no;1;yes;"{""code"": ""2005"", ""name"": ""Montmartre - Etienne Marcel"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1529013600, ""gps"": {""latitude"": 48.865021945810085, ""longitude"": 2.345068440144759}}";10;yes;0;9;no;0;5;0;2005;Montmartre - Etienne Marcel;Operative;yes;48.8650219458, 2.34506844014;2018-06-14
49;0;55;no;1;yes;"{""code"": ""13125"", ""name"": ""Gare d'Austerlitz - Pont Charles de Gaulle"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1559599200, ""gps"": {""latitude"": 48.842319830109304, ""longitude"": 2.3670300096273422}}";0;yes;0;4;no;0;2;0;13125;Gare d'Austerlitz - Pont Charles de Gaulle;Operative;yes;48.8423198301, 2.36703000963;2019-06-03
34;0;34;no;1;no;"{""code"": ""14022"", ""name"": ""Didot - Mariniers"", ""state"": ""Close"", ""type"": ""yes"", ""dueDate"": 1564610400, ""gps"": {""latitude"": 48.82650543613106, ""longitude"": 2.313136198271666}}";0;yes;1;0;no;1;0;0;14022;Didot - Mariniers;Close;yes;48.8265054361, 2.31313619827;2019-07-31
45;0;45;no;1;yes;"{""code"": ""12020"", ""name"": ""Cours de Vincennes - Soult"", ""state"": ""Work in progress"", ""type"": ""yes"", ""dueDate"": 1567255344, ""gps"": {""latitude"": 48.846918761569306, ""longitude"": 2.4105220288038254}}";0;yes;0;0;no;0;0;0;12020;Cours de Vincennes - Soult;Work in progress;yes;48.8469187616, 2.4105220288;2019-08-31
30;0;30;no;0;yes;"{""code"": ""26005"", ""name"": ""Hôtel de Ville"", ""state"": ""Work in progress"", ""type"": ""yes"", ""dueDate"": 1564582463, ""gps"": {""latitude"": 48.90999330025577, ""longitude"": 2.288238108158112}}";0;yes;0;0;no;0;0;0;26005;Hôtel de Ville;Work in progress;yes;48.9099933003, 2.28823810816;2019-07-31
10;0;18;no;1;yes;"{""code"": ""3004"", ""name"": ""Place de la République - Temple"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1557612000, ""gps"": {""latitude"": 48.86721120185892, ""longitude"": 2.363546437054538}}";0;yes;0;7;no;0;1;0;3004;Place de la République - Temple;Operative;yes;48.8672112019, 2.36354643705;2019-05-11
4;0;24;no;1;yes;"{""code"": ""1014"", ""name"": ""Rivoli - Musée du Louvre"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1552255140, ""gps"": {""latitude"": 48.86364636851945, ""longitude"": 2.33409583568573}}";0;yes;0;14;no;0;6;0;1014;Rivoli - Musée du Louvre;Operative;yes;48.8636463685, 2.33409583569;2019-03-10
22;0;30;no;0;yes;"{""code"": ""26006"", ""name"": ""Bas - Gabriel Péri"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1561068000, ""gps"": {""latitude"": 48.91585580539625, ""longitude"": 2.2948095202445984}}";0;yes;0;6;no;0;2;0;26006;Bas - Gabriel Péri;Operative;yes;48.9158558054, 2.29480952024;2019-06-20
0;0;0;no;1;no;"{""code"": ""12165"", ""name"": ""Champs de Manoeuvre - Cartoucherie"", ""state"": ""Work in progress"", ""type"": ""no"", ""dueDate"": 1577785756, ""gps"": {""latitude"": 48.84763, ""longitude"": 2.379008}}";0;no;1;0;no;1;0;0;12165;Champs de Manoeuvre - Cartoucherie;Work in progress;no;48.84763, 2.379008;2019-12-31
29;0;30;no;0;yes;"{""code"": ""31104"", ""name"": ""Mairie de Rosny-sous-Bois"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1557482400, ""gps"": {""latitude"": 48.87125651901151, ""longitude"": 2.4865807592868805}}";0;yes;0;0;no;0;0;0;31104;Mairie de Rosny-sous-Bois;Operative;yes;48.871256519, 2.48658075929;2019-05-10
10;0;18;no;1;yes;"{""code"": ""1025"", ""name"": ""Oratoire - Rivoli"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1543791600, ""gps"": {""latitude"": 48.861342760889265, ""longitude"": 2.3400047421455388}}";0;yes;0;5;no;0;3;0;1025;Oratoire - Rivoli;Operative;yes;48.8613427609, 2.34000474215;2018-12-02
16;0;22;no;0;no;"{""code"": ""22601"", ""name"": ""Marx Dormoy - Château Sainte-Barbe"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1550617200, ""gps"": {""latitude"": 48.79058251181774, ""longitude"": 2.2983071208000188}}";0;yes;0;5;no;0;1;0;22601;Marx Dormoy - Château Sainte-Barbe;Operative;yes;48.7905825118, 2.2983071208;2019-02-19
1;0;1;no;1;no;"{""code"": ""17021"", ""name"": ""Jouffroy d'Abbans - Villiers"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1522447200, ""gps"": {""latitude"": 48.88421554703737, ""longitude"": 2.3056533560156827}}";34;yes;32;0;no;33;1;0;17021;Jouffroy d'Abbans - Villiers;Operative;yes;48.884215547, 2.30565335602;2018-03-30
30;0;43;no;1;no;"{""code"": ""42019"", ""name"": ""Lampes"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1555106400, ""gps"": {""latitude"": 48.81152481985875, ""longitude"": 2.4017931148409843}}";0;yes;0;10;no;0;3;0;42019;Lampes;Operative;yes;48.8115248199, 2.40179311484;2019-04-12
0;0;0;no;1;no;"{""code"": ""44008"", ""name"": ""Youri Gagarine - Commune de Paris"", ""state"": ""Work in progress"", ""type"": ""no"", ""dueDate"": 1577786352, ""gps"": {""latitude"": 48.782430264124265, ""longitude"": 2.3932662256993353}}";0;no;1;0;no;1;0;0;44008;Youri Gagarine - Commune de Paris;Work in progress;no;48.7824302641, 2.3932662257;2019-12-31
0;0;0;no;1;yes;"{""code"": ""20048"", ""name"": ""Bagnolet - Place Saint-Blaise"", ""state"": ""Operative"", ""type"": ""no"", ""dueDate"": 1520982011, ""gps"": {""latitude"": 48.85973, ""longitude"": 2.40334}}";28;yes;26;1;no;28;1;0;20048;Bagnolet - Place Saint-Blaise;Operative;no;48.85973, 2.40334;2018-03-13
22;0;27;no;1;yes;"{""code"": ""17020"", ""name"": ""Jouffroy d'Abbans - Malesherbes"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1517871652, ""gps"": {""latitude"": 48.8850134, ""longitude"": 2.3070717}}";27;yes;0;1;no;0;4;0;17020;Jouffroy d'Abbans - Malesherbes;Operative;yes;48.8850134, 2.3070717;2018-02-05
18;0;28;no;1;yes;"{""code"": ""42024"", ""name"": ""Danielle Casanova - Ledru-Rollin"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1557439200, ""gps"": {""latitude"": 48.815767822966535, ""longitude"": 2.3831973597407345}}";0;yes;0;3;no;0;4;0;42024;Danielle Casanova - Ledru-Rollin;Operative;yes;48.815767823, 2.38319735974;2019-05-09
15;0;21;no;1;no;"{""code"": ""19121"", ""name"": ""Belleville -  Pré Saint-Gervais"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1556748000, ""gps"": {""latitude"": 48.875565910073085, ""longitude"": 2.3930460959672923}}";21;yes;0;0;no;0;0;0;19121;Belleville -  Pré Saint-Gervais;Operative;yes;48.8755659101, 2.39304609597;2019-05-01
14;0;16;no;1;yes;"{""code"": ""20003"", ""name"": ""Pyrénées - Cours de Vincennes"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1540936740, ""gps"": {""latitude"": 48.84779677993506, ""longitude"": 2.406172156333924}}";21;yes;3;3;no;5;1;0;20003;Pyrénées - Cours de Vincennes;Operative;yes;48.8477967799, 2.40617215633;2018-10-30
1;0;1;no;1;yes;"{""code"": ""9025"", ""name"": ""Taitbout - Châteaudun"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1558227600, ""gps"": {""latitude"": 48.876383969379, ""longitude"": 2.335356677933531}}";39;yes;29;7;no;38;2;0;9025;Taitbout - Châteaudun;Operative;yes;48.8763839694, 2.33535667793;2019-05-19
12;0;19;no;1;yes;"{""code"": ""11111"", ""name"": ""Léon Frot - Charonne"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1523743200, ""gps"": {""latitude"": 48.854963800335234, ""longitude"": 2.387217085372007}}";19;yes;0;6;no;0;1;0;11111;Léon Frot - Charonne;Operative;yes;48.8549638003, 2.38721708537;2018-04-14
1;1;1;no;1;yes;"{""code"": ""12119"", ""name"": ""Dom-Pérignon - Gravelle"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1543615140, ""gps"": {""latitude"": 48.82548157443457, ""longitude"": 2.4098803102970128}}";50;yes;42;2;no;49;1;1;12119;Dom-Pérignon - Gravelle;Operative;yes;48.8254815744, 2.4098803103;2018-11-30
22;0;25;no;1;yes;"{""code"": ""41103"", ""name"": ""Place de la vache noire"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1521068425, ""gps"": {""latitude"": 48.81040517059777, ""longitude"": 2.327060401439667}}";25;yes;0;1;no;0;2;0;41103;Place de la vache noire;Operative;yes;48.8104051706, 2.32706040144;2018-03-14
24;0;27;no;1;no;"{""code"": ""17036"", ""name"": ""Place Tristan Bernard "", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1524002454, ""gps"": {""latitude"": 48.8791964, ""longitude"": 2.2915403}}";28;yes;1;2;no;1;1;0;17036;Place Tristan Bernard;Operative;yes;48.8791964, 2.2915403;2018-04-17
49;0;54;no;1;yes;"{""code"": ""12008"", ""name"": ""Hector Malot - Daumesnil"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1544876599, ""gps"": {""latitude"": 48.84704783357938, ""longitude"": 2.377372272312641}}";54;yes;0;4;no;0;1;0;12008;Hector Malot - Daumesnil;Operative;yes;48.8470478336, 2.37737227231;2018-12-15
16;0;27;no;1;yes;"{""code"": ""11014"", ""name"": ""Place de la Nation - Taillebourg"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1556748000, ""gps"": {""latitude"": 48.8488408, ""longitude"": 2.3973043}}";27;yes;0;8;no;0;2;0;11014;Place de la Nation - Taillebourg;Operative;yes;48.8488408, 2.3973043;2019-05-01
0;0;0;no;1;yes;"{""code"": ""14027"", ""name"": ""Gergovie - Alésia"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1517356800, ""gps"": {""latitude"": 48.83088717455243, ""longitude"": 2.318882101207347}}";36;yes;30;2;no;37;4;0;14027;Gergovie - Alésia;Operative;yes;48.8308871746, 2.31888210121;2018-01-31
1;0;1;no;1;no;"{""code"": ""20110"", ""name"": ""Gambetta - Tourelles"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1552402800, ""gps"": {""latitude"": 48.87533790226418, ""longitude"": 2.4059921130537987}}";20;yes;18;0;no;19;1;0;20110;Gambetta - Tourelles;Operative;yes;48.8753379023, 2.40599211305;2019-03-12
15;0;20;no;0;yes;"{""code"": ""42303"", ""name"": ""Place Eustache Deschamps"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1554787680, ""gps"": {""latitude"": 48.793855, ""longitude"": 2.336637}}";0;yes;0;5;no;0;0;0;42303;Place Eustache Deschamps;Operative;yes;48.793855, 2.336637;2019-04-09
0;0;0;no;1;no;"{""code"": ""13120"", ""name"": ""Pierre Joseph Desault"", ""state"": ""Operative"", ""type"": ""no"", ""dueDate"": 1521154800, ""gps"": {""latitude"": 48.82110230800372, ""longitude"": 2.378775402903557}}";19;yes;17;2;no;19;0;0;13120;Pierre Joseph Desault;Operative;no;48.821102308, 2.3787754029;2018-03-15
